id,account,group,IP,url,port,vlan,switchIP,time,day,hour,minute,account_IP,account_url,account_switchIP,account_url_IP,url_IP_switchIP,account_IP__count,account_url__count,account_switchIP__count,account_url_IP__count,url_IP_switchIP__count,ret
39048,122,研发中心,24,720,34388,1000,108,2021/5/5 7:46,5,7,46,8655,48995,8697,226294,157672,118,4,77,1,3,0.3827
39049,122,研发中心,1,624,35541,1000,87,2021/6/22 8:20,22,8,20,8645,48959,8686,226127,133827,63,10,100,2,1,0.1741
39050,122,研发中心,125,1135,38756,1000,44,2021/5/10 7:40,10,7,40,8703,49134,8667,226891,256715,119,5,66,4,2,0.2821
39051,122,研发中心,37,59,26133,1000,13,2021/6/14 7:03,14,7,3,8663,48784,8649,225347,14439,39,14,117,1,1,0.4399
39052,122,研发中心,115,1313,34786,1000,92,2021/6/17 7:51,17,7,51,8698,49183,8690,227100,300240,51,19,85,1,1,0.4532
39053,122,研发中心,115,257,12876,1000,102,2021/5/22 7:05,22,7,5,8698,48830,8694,225566,50625,51,5,103,1,2,0.3696
39054,122,研发中心,23,1221,17182,1000,44,2021/6/5 5:59,5,5,59,8654,49149,8667,226948,273375,119,5,66,2,3,0.3108
39055,122,研发中心,42,6,33545,1000,73,2021/6/11 8:01,11,8,1,8666,48769,8680,225257,1895,10,7,122,1,1,0.5824
39056,122,研发中心,108,331,28473,1000,73,2021/6/29 7:09,29,7,9,8696,48862,8680,225702,70996,87,10,122,1,1,0.0499
39057,122,研发中心,108,931,16318,1000,91,2021/5/19 6:51,19,6,51,8696,49062,8689,226587,210530,87,16,134,3,3,0.1903
39058,122,研发中心,36,536,15517,1000,13,2021/6/17 10:40,17,10,40,8662,48936,8649,225986,116118,66,12,117,1,1,0.3423
39059,122,研发中心,78,251,15867,1000,73,2021/5/8 8:31,8,8,31,8681,48826,8680,225542,48049,59,23,122,1,1,0.6514
39060,122,研发中心,26,1206,32342,1000,73,2021/5/23 6:43,23,6,43,8656,49146,8680,226935,268973,54,5,122,1,1,0.2987
39061,122,研发中心,38,1313,33545,1000,47,2021/5/10 9:23,10,9,23,8664,49183,8670,227095,300023,93,19,13,2,1,0.4137
39062,122,研发中心,129,1247,14115,1000,27,2021/6/27 7:39,27,7,39,8704,49160,8659,227001,280527,107,13,62,2,3,0.202
39063,122,研发中心,125,786,21776,1000,87,2021/6/17 8:34,17,8,34,8703,49021,8686,226434,175199,119,9,100,1,4,0.2636
39064,122,研发中心,24,757,15286,1000,34,2021/6/21 8:32,21,8,32,8655,49011,8661,226376,167513,118,16,46,1,2,0.3191
39065,122,研发中心,38,1280,23782,1000,92,2021/6/8 8:06,8,8,6,8664,49171,8690,227036,291089,93,9,85,1,1,0.067
39066,122,研发中心,13,725,23133,1000,15,2021/6/18 8:52,18,8,52,8649,48996,8651,226299,158529,142,12,112,1,2,0.3949
39067,122,研发中心,125,649,33455,1000,0,2021/6/10 8:25,10,8,25,8703,48969,8647,226180,141784,119,10,54,2,2,0.2564
39068,122,研发中心,26,753,12383,1000,91,2021/5/5 5:59,5,5,59,8656,49010,8689,226372,166501,54,3,134,1,1,0.3305
39069,122,研发中心,91,212,38651,1000,73,2021/5/27 5:06,27,5,6,8687,48807,8680,225437,36049,134,7,122,1,2,0.3851
39070,122,研发中心,118,712,12383,1000,51,2021/5/20 8:25,20,8,25,8701,48992,8671,226280,156035,80,9,95,1,1,0.0908
39071,122,研发中心,23,373,25655,1000,34,2021/5/22 7:43,22,7,43,8654,48880,8661,225773,79442,119,7,46,1,2,0.2576
39072,122,研发中心,78,627,35221,1000,102,2021/5/4 9:01,4,9,1,8681,48962,8694,226145,135406,59,2,103,1,1,0.4733
39073,122,研发中心,89,786,22177,1000,90,2021/5/16 8:30,16,8,30,8686,49021,8688,226431,175072,21,9,127,1,1,0.4902
39074,122,研发中心,36,156,12485,1000,90,2021/6/8 5:53,8,5,53,8662,48790,8688,225363,21128,66,13,127,3,2,0.394
39075,122,研发中心,23,1002,35643,1000,15,2021/5/24 6:56,24,6,56,8654,49091,8651,226718,228255,119,11,112,1,5,0.2505
39076,122,研发中心,24,156,17713,1000,34,2021/6/18 7:05,18,7,5,8655,48790,8661,225362,21079,118,13,46,1,1,0.3936
39077,122,研发中心,91,54,35517,1000,91,2021/5/26 7:36,26,7,36,8687,48782,8689,225330,13171,134,14,134,2,51,0.4008
39078,122,研发中心,67,579,17457,1000,13,2021/5/11 10:11,11,10,11,8675,48947,8649,226055,124996,45,6,117,1,1,0.4003
39079,122,研发中心,13,1312,38647,1000,73,2021/6/13 9:03,13,9,3,8649,49182,8680,227081,299447,142,8,122,1,3,0.4042
39080,122,研发中心,125,375,38511,1000,115,2021/6/11 8:10,11,8,10,8703,48882,8701,225781,80686,119,5,48,1,2,0.2532
39081,122,研发中心,1,662,38513,1000,13,2021/6/11 9:18,11,9,18,8645,48973,8649,226202,143724,63,3,117,1,1,0.3952
39082,122,研发中心,42,1231,11855,1000,102,2021/5/18 7:13,18,7,13,8666,49153,8694,226957,276032,10,13,103,1,1,0.6195
39083,122,研发中心,125,307,37518,1000,27,2021/5/4 8:58,4,8,58,8703,48852,8659,225653,64971,119,10,62,1,1,0.278
39084,122,研发中心,115,562,35884,1000,13,2021/5/14 8:45,14,8,45,8698,48941,8649,226027,121234,51,12,117,1,1,0.3138
39085,122,研发中心,38,453,38867,1000,114,2021/6/29 5:39,29,5,39,8664,48912,8700,225889,98148,93,8,54,1,1,0.2117
39086,122,研发中心,13,1040,28114,1000,90,2021/5/20 6:58,20,6,58,8649,49107,8688,226771,236989,142,10,127,1,5,0.3918
39087,122,研发中心,18,726,35155,1000,114,2021/5/5 6:04,5,6,4,8652,48997,8700,226309,159007,100,6,54,1,1,0.2432
39088,122,研发中心,80,38,38575,1000,73,2021/5/27 9:48,27,9,48,8683,48777,8680,225304,8460,26,4,122,1,1,0.5758
39089,122,研发中心,118,32,28727,1000,87,2021/6/27 8:09,27,8,9,8701,48774,8686,225293,6830,80,1,100,1,1,0.3759
39090,122,研发中心,91,375,16665,1000,108,2021/5/11 9:37,11,9,37,8687,48882,8697,225780,80598,134,5,77,2,2,0.3105
39091,122,研发中心,67,421,24562,1000,102,2021/6/8 8:09,8,8,9,8675,48897,8694,225838,90049,45,12,103,1,1,0.313
39092,122,研发中心,101,649,15111,1000,91,2021/6/7 9:26,7,9,26,8693,48969,8689,226179,141728,115,10,134,1,5,0.213
39093,122,研发中心,108,312,25437,1000,13,2021/5/5 7:42,5,7,42,8696,48854,8649,225666,66101,87,11,117,1,3,0.029
39094,122,研发中心,118,1128,24562,1000,16,2021/5/20 7:09,20,7,9,8701,49131,8652,226876,254949,80,5,68,1,1,0.2745
39095,122,研发中心,37,625,28423,1000,91,2021/5/7 9:00,7,9,0,8663,48960,8689,226138,134416,39,11,134,1,1,0.4138
39096,122,研发中心,108,1232,34332,1000,27,2021/6/9 6:37,9,6,37,8696,49154,8659,226972,276698,87,11,62,1,1,0.11
39097,122,研发中心,38,965,12726,1000,25,2021/5/7 7:12,7,7,12,8664,49076,8657,226639,217896,93,13,42,1,2,0.2113
39098,122,研发中心,78,331,21782,1000,15,2021/6/23 6:56,23,6,56,8681,48862,8651,225700,70901,59,10,112,2,2,0.2673
39099,122,研发中心,38,591,27418,1000,51,2021/5/22 7:23,22,7,23,8664,48950,8671,226071,127563,93,11,95,1,4,0.0438
39100,122,研发中心,118,666,36148,1000,115,2021/5/15 5:09,15,5,9,8701,48975,8701,226213,145646,80,1,48,1,1,0.4836
39101,122,研发中心,13,931,26831,1000,73,2021/5/10 5:59,10,5,59,8649,49062,8680,226578,210183,142,16,122,1,3,0.4516
39102,122,研发中心,101,1247,16514,1000,87,2021/5/5 8:22,5,8,22,8693,49160,8686,227000,280435,115,13,100,1,3,0.228
39103,122,研发中心,91,277,32358,1000,77,2021/5/5 7:33,5,7,33,8687,48840,8682,225599,56406,134,7,26,2,1,0.3007
39104,122,研发中心,67,389,38327,1000,73,2021/6/11 6:42,11,6,42,8675,48887,8680,225795,83009,45,15,122,1,2,0.3825
39105,122,研发中心,39,1307,16442,1000,108,2021/5/6 8:52,6,8,52,8665,49180,8697,227078,298255,83,1,77,1,1,0.4245
39106,122,研发中心,108,505,26853,1000,105,2021/6/15 6:34,15,6,34,8696,48929,8695,225960,108737,87,6,111,1,2,0.2604
39107,122,研发中心,32,566,33385,1000,15,2021/5/15 7:20,15,7,20,8660,48943,8651,226033,122063,12,10,112,1,1,0.5375
39108,122,研发中心,125,640,25637,1000,85,2021/6/11 6:14,11,6,14,8703,48965,8685,226162,139426,119,3,34,1,1,0.4488
39109,122,研发中心,91,725,37116,1000,92,2021/6/16 8:28,16,8,28,8687,48996,8690,226304,158825,134,12,85,2,4,0.2605
39110,122,研发中心,91,167,35548,1000,15,2021/6/28 7:54,28,7,54,8687,48796,8651,225388,25339,134,11,112,1,1,0.251
39111,122,研发中心,1,1253,25141,1000,13,2021/5/25 8:20,25,8,20,8645,49164,8649,227010,282501,63,6,117,3,2,0.1702
39112,122,研发中心,13,968,17416,1000,90,2021/6/23 9:25,23,9,25,8649,49078,8688,226649,219033,142,10,127,1,9,0.4359
39113,122,研发中心,81,889,15517,1000,66,2021/5/17 8:40,17,8,40,8684,49047,8677,226518,200458,37,10,36,1,4,0.3717
39114,122,研发中心,38,184,12887,1000,0,2021/6/24 7:30,24,7,30,8664,48801,8647,225405,30023,93,1,54,1,1,0.3744
39115,122,研发中心,101,931,31835,1000,95,2021/6/12 6:55,12,6,55,8693,49062,8692,226586,210515,115,16,88,4,2,0.2344
39116,122,研发中心,91,591,13375,1000,44,2021/5/9 7:41,9,7,41,8687,48950,8667,226075,127731,134,11,66,1,1,0.2506
39117,122,研发中心,16,244,18854,1000,13,2021/6/2 8:10,2,8,10,8650,48820,8649,225495,45160,14,8,117,1,1,0.5217
39118,122,研发中心,23,731,34572,1000,102,2021/6/26 8:04,26,8,4,8654,48999,8694,226318,160720,119,15,103,1,3,0.3684
39119,122,研发中心,129,865,28852,1000,123,2021/5/8 9:04,8,9,4,8704,49039,8702,226489,194338,107,9,88,1,1,0.1797
39120,122,研发中心,18,1215,32358,1000,102,2021/5/1 7:51,1,7,51,8652,49148,8694,226938,271241,100,8,103,1,2,0.0924
39121,122,研发中心,77,241,14167,1000,15,2021/6/19 9:33,19,9,33,8680,48817,8651,225480,44009,87,5,112,1,2,0.2412
39122,122,研发中心,91,1292,28473,1000,108,2021/5/15 9:09,15,9,9,8687,49176,8697,227066,294137,134,1,77,1,2,0.5014
39123,122,研发中心,78,241,27156,1000,15,2021/5/6 6:13,6,6,13,8681,48817,8651,225481,44020,59,5,112,1,1,0.3417
39124,122,研发中心,81,271,33656,1000,66,2021/5/16 8:04,16,8,4,8684,48837,8677,225592,55327,37,3,36,1,6,0.4748
39125,122,研发中心,77,787,31618,1000,73,2021/6/9 6:14,9,6,14,8680,49022,8680,226436,175483,87,3,122,1,2,0.3703
39126,122,研发中心,125,374,12628,1000,44,2021/6/24 7:54,24,7,54,8703,48881,8667,225778,80248,119,1,66,1,2,0.4521
39127,122,研发中心,91,1312,26853,1000,95,2021/6/9 6:44,9,6,44,8687,49182,8692,227085,299718,134,8,88,2,4,0.2748
39128,122,研发中心,129,958,12618,1000,102,2021/5/19 7:08,19,7,8,8704,49072,8694,226624,215701,107,9,103,1,4,0.1351
39129,122,研发中心,79,292,34267,1000,91,2021/6/3 6:51,3,6,51,8682,48845,8689,225624,60506,25,14,134,1,1,0.5125
39130,122,研发中心,16,639,11415,1000,128,2021/5/26 7:54,26,7,54,8650,48964,8705,226153,138654,14,9,7,2,1,0.5244
39131,122,研发中心,91,712,21368,1000,90,2021/6/15 7:54,15,7,54,8687,48992,8688,226279,155965,134,9,127,2,4,0.2584
39132,122,研发中心,26,1062,18884,1000,114,2021/6/15 8:12,15,8,12,8656,49111,8700,226787,240126,54,9,54,2,1,0.2378
39133,122,研发中心,91,568,21162,1000,73,2021/5/13 8:42,13,8,42,8687,48944,8680,226041,122763,134,4,122,1,2,0.3808
39134,122,研发中心,91,1291,38845,1000,51,2021/6/11 6:05,11,6,5,8687,49175,8671,227064,293745,134,4,95,1,1,0.4284
39135,122,研发中心,1,705,22753,1000,114,2021/5/24 7:13,24,7,13,8645,48989,8700,226263,154084,63,9,54,1,2,0.1719
39136,122,研发中心,125,248,34724,1000,85,2021/5/2 7:31,2,7,31,8703,48823,8685,225521,46881,119,12,34,2,1,0.2486
39137,122,研发中心,108,716,38845,1000,15,2021/6/20 6:14,20,6,14,8696,48993,8651,226288,156682,87,13,112,2,1,0.2246
39138,122,研发中心,39,25,25618,1000,25,2021/5/8 7:54,8,7,54,8665,48772,8657,225273,4337,83,10,42,1,3,0.097
39139,122,研发中心,111,604,27143,1000,44,2021/6/17 8:02,17,8,2,8697,48953,8667,226108,130533,7,13,66,1,2,0.6034
39140,122,研发中心,67,237,18884,1000,15,2021/6/18 6:10,18,6,10,8675,48816,8651,225468,42386,45,16,112,1,1,0.3685
39141,122,研发中心,23,237,33854,1000,87,2021/5/4 5:33,4,5,33,8654,48816,8686,225467,42238,119,16,100,2,1,0.3516
39142,122,研发中心,61,794,28221,1000,105,2021/6/26 7:51,26,7,51,8673,49023,8695,226438,176376,52,1,111,1,2,0.4775
39143,122,研发中心,18,167,18726,1000,90,2021/6/11 7:16,11,7,16,8652,48796,8688,225385,25094,100,11,127,3,4,0.0884
39144,122,研发中心,23,1247,16665,1000,16,2021/6/20 4:23,20,4,23,8654,49160,8652,226995,280177,119,13,68,2,2,0.4456
39145,122,研发中心,23,1037,32358,1000,105,2021/5/6 6:54,6,6,54,8654,49105,8695,226761,235973,119,11,111,1,1,0.2544
39146,122,研发中心,36,156,18726,1000,34,2021/6/14 8:08,14,8,8,8662,48790,8661,225363,21122,66,13,46,3,1,0.3505
39147,122,研发中心,36,784,17713,1000,0,2021/5/23 6:14,23,6,14,8662,49019,8647,226420,173989,66,11,54,1,3,0.2987
39148,122,研发中心,61,312,35541,1000,105,2021/5/3 7:16,3,7,16,8673,48854,8695,225663,65951,52,11,111,1,1,0.2471
39149,122,研发中心,115,865,16435,1000,15,2021/6/22 6:23,22,6,23,8698,49039,8651,226487,194276,51,9,112,1,2,0.2839
39150,122,研发中心,101,1006,14468,1000,91,2021/5/2 6:13,2,6,13,8693,49092,8689,226728,229482,115,4,134,2,2,0.3675
39151,122,研发中心,61,1318,35368,1000,0,2021/6/19 9:39,19,9,39,8673,49185,8647,227114,301091,52,13,54,2,1,0.3521
39152,122,研发中心,131,657,33545,1000,13,2021/5/14 9:11,14,9,11,8705,48971,8649,226200,143086,28,9,117,1,1,0.4602
39153,122,研发中心,78,237,13255,1000,73,2021/5/29 11:02,29,11,2,8681,48816,8680,225470,42429,59,16,122,2,2,0.4382
39154,122,研发中心,129,356,15677,1000,47,2021/5/19 8:23,19,8,23,8704,48869,8670,225720,74646,107,5,13,1,1,0.2969
39155,122,研发中心,81,903,23476,1000,51,2021/5/14 7:30,14,7,30,8684,49054,8671,226562,205007,37,14,95,2,1,0.4563
39156,122,研发中心,1,633,35368,1000,51,2021/6/15 8:20,15,8,20,8645,48963,8671,226147,136970,63,7,95,1,1,0.1703
39157,122,研发中心,77,1040,11415,1000,73,2021/5/18 9:10,18,9,10,8680,49107,8680,226775,237203,87,10,122,1,2,0.1517
39158,122,研发中心,26,1232,21776,1000,15,2021/5/13 6:57,13,6,57,8656,49154,8651,226967,276430,54,11,112,1,1,0.2403
39159,122,研发中心,67,657,35517,1000,15,2021/5/2 6:50,2,6,50,8675,48971,8651,226196,142869,45,9,112,2,2,0.3166
39160,122,研发中心,39,1062,26616,1000,92,2021/5/3 6:23,3,6,23,8665,49111,8690,226788,240169,83,9,85,1,1,0.1449
39161,122,研发中心,91,372,12485,1000,51,2021/5/14 8:21,14,8,21,8687,48879,8671,225768,79217,134,18,95,1,5,0.521
39162,122,研发中心,38,604,17237,1000,44,2021/6/29 7:42,29,7,42,8664,48953,8667,226103,130332,93,13,66,1,1,0.1696
39163,122,研发中心,13,251,38511,1000,102,2021/5/1 6:58,1,6,58,8649,48826,8694,225533,47809,142,23,103,4,38,0.7088
39164,122,研发中心,129,1185,11755,1000,88,2021/5/15 9:03,15,9,3,8704,49142,8687,226918,264996,107,4,29,1,4,0.3479
39165,122,研发中心,61,938,33754,1000,25,2021/6/21 6:54,21,6,54,8673,49064,8657,226591,211728,52,1,42,1,1,0.4848
39166,122,研发中心,67,232,34263,1000,92,2021/5/28 6:52,28,6,52,8675,48814,8690,225462,41159,45,3,85,1,1,0.4405
39167,122,研发中心,118,697,23756,1000,87,2021/6/6 8:51,6,8,51,8701,48987,8686,226253,152897,80,10,100,1,1,0.1028
39168,122,研发中心,93,1102,12485,1000,73,2021/6/1 6:04,1,6,4,8689,49123,8680,226853,249243,11,9,122,1,2,0.5905
39169,122,研发中心,101,705,33455,1000,73,2021/5/12 6:47,12,6,47,8693,48989,8680,226267,154440,115,9,122,2,4,0.195
39170,122,研发中心,91,1313,36815,1000,90,2021/5/13 7:27,13,7,27,8687,49183,8688,227098,300169,134,19,127,2,9,0.4583
39171,122,研发中心,77,1102,34332,1000,91,2021/6/7 7:06,7,7,6,8680,49123,8689,226852,249170,87,9,134,1,3,0.0629
39172,122,研发中心,61,497,11567,1000,87,2021/5/14 8:02,14,8,2,8673,48924,8686,225947,106829,52,6,100,1,1,0.3161
39173,122,研发中心,81,674,26616,1000,13,2021/5/23 7:53,23,7,53,8684,48978,8649,226224,147653,37,11,117,1,2,0.3663
39174,122,研发中心,61,995,38575,1000,90,2021/6/16 8:46,16,8,46,8673,49087,8688,226691,225510,52,13,127,1,1,0.2703
39175,122,研发中心,23,604,25637,1000,90,2021/6/16 5:27,16,5,27,8654,48953,8688,226100,130252,119,13,127,2,2,0.3731
39176,122,研发中心,108,426,25364,1000,91,2021/6/14 9:00,14,9,0,8696,48900,8689,225852,91712,87,1,134,1,1,0.3606
39177,122,研发中心,108,970,28161,1000,91,2021/5/15 6:18,15,6,18,8696,49080,8689,226665,220220,87,15,134,2,1,0.1711
39178,122,研发中心,118,1252,36148,1000,73,2021/5/22 8:15,22,8,15,8701,49163,8680,227009,282455,80,5,122,2,1,0.2384
39179,122,研发中心,131,25,21323,1000,87,2021/6/26 9:21,26,9,21,8705,48772,8686,225280,4606,28,10,100,1,1,0.4754
39180,122,研发中心,31,784,34332,1000,15,2021/5/24 6:46,24,6,46,8659,49019,8651,226419,173974,8,11,112,1,1,0.6215
39181,122,研发中心,39,1215,25527,1000,16,2021/5/15 7:44,15,7,44,8665,49148,8652,226941,271362,83,8,68,1,1,0.0625
39182,122,研发中心,4,653,12713,1000,85,2021/5/9 6:13,9,6,13,8646,48970,8685,226181,141929,27,16,34,1,1,0.5237
39183,122,研发中心,129,758,33385,1000,128,2021/5/3 8:18,3,8,18,8704,49012,8705,226395,168322,107,13,7,1,1,0.1357
39184,122,研发中心,13,1247,27538,1000,91,2021/5/8 7:22,8,7,22,8649,49160,8689,226993,280139,142,13,134,2,5,0.4181
39185,122,研发中心,77,895,27418,1000,16,2021/5/10 5:44,10,5,44,8680,49050,8652,226545,202245,87,7,68,2,1,0.217
39186,122,研发中心,24,372,14772,1000,51,2021/6/2 8:47,2,8,47,8655,48879,8671,225762,79001,118,18,95,2,1,0.5182
39187,122,研发中心,77,1012,25655,1000,85,2021/5/9 6:58,9,6,58,8680,49095,8685,226738,230733,87,8,34,1,1,0.0751
39188,122,研发中心,101,710,17237,1000,34,2021/6/17 8:45,17,8,45,8693,48991,8661,226274,155382,115,7,46,2,1,0.2623
39189,122,研发中心,1,657,16435,1000,123,2021/5/6 8:00,6,8,0,8645,48971,8702,226194,142649,63,9,88,2,1,0.1319
39190,122,研发中心,1,1202,11237,1000,0,2021/5/12 6:01,12,6,1,8645,49145,8647,226921,267974,63,14,54,1,1,0.2536
39191,122,研发中心,108,624,31115,1000,123,2021/5/9 5:38,9,5,38,8696,48959,8702,226132,134173,87,10,88,1,1,0.2281
39192,122,研发中心,125,25,23782,1000,102,2021/6/28 9:35,28,9,35,8703,48772,8694,225279,4581,119,10,103,1,3,0.3232
39193,122,研发中心,67,508,11567,1000,105,2021/5/8 8:12,8,8,12,8675,48930,8695,225963,109439,45,6,111,2,2,0.3675
39194,122,研发中心,26,931,16678,1000,87,2021/5/22 7:31,22,7,31,8656,49062,8686,226581,210269,54,16,100,1,3,0.2857
39195,122,研发中心,4,731,38554,1000,123,2021/6/19 7:46,19,7,46,8646,48999,8702,226316,160658,27,15,88,2,1,0.5193
39196,122,研发中心,78,740,17221,1000,51,2021/5/1 6:40,1,6,40,8681,49003,8671,226345,163614,59,4,95,1,2,0.3657
39197,122,研发中心,101,625,18726,1000,90,2021/5/8 7:09,8,7,9,8693,48960,8688,226141,134604,115,11,127,1,2,0.1802
39198,122,研发中心,78,882,27156,1000,123,2021/5/4 8:45,4,8,45,8681,49043,8702,226505,198363,59,5,88,1,1,0.3419
39199,122,研发中心,125,598,12726,1000,15,2021/6/26 7:32,26,7,32,8703,48952,8651,226097,129087,119,10,112,1,3,0.2859
39200,122,研发中心,129,560,12618,1000,73,2021/6/21 6:59,21,6,59,8704,48940,8680,226021,120818,107,11,122,2,1,0.1315
39201,122,研发中心,101,389,17615,1000,77,2021/6/22 7:28,22,7,28,8693,48887,8682,225797,83123,115,15,26,3,1,0.2497
39202,122,研发中心,125,566,25364,1000,51,2021/5/11 11:34,11,11,34,8703,48943,8671,226037,122382,119,10,95,3,6,0.4552
39203,122,研发中心,129,169,25527,1000,13,2021/6/19 8:14,19,8,14,8704,48797,8649,225400,26242,107,11,117,1,2,0.1192
39204,122,研发中心,39,662,34572,1000,95,2021/6/26 7:29,26,7,29,8665,48973,8692,226204,143887,83,3,88,1,1,0.3403
39205,122,研发中心,13,471,25655,1000,15,2021/6/19 6:44,19,6,44,8649,48917,8651,225907,101365,142,7,112,2,4,0.4028
39206,122,研发中心,18,895,12527,1000,40,2021/6/29 8:50,29,8,50,8652,49050,8663,226542,202065,100,7,15,1,1,0.1582
39207,122,研发中心,129,712,21712,1000,92,2021/5/11 7:26,11,7,26,8704,48992,8690,226281,156083,107,9,85,1,1,0.1282
39208,122,研发中心,118,1037,21332,1000,114,2021/5/3 7:54,3,7,54,8701,49105,8700,226766,236300,80,11,54,1,1,0.0333
39209,122,研发中心,129,292,35517,1000,102,2021/6/4 7:31,4,7,31,8704,48845,8694,225630,60689,107,14,103,1,2,0.1483
39210,122,研发中心,18,169,14846,1000,44,2021/6/20 7:01,20,7,1,8652,48797,8667,225392,25869,100,11,66,1,1,0.1031
39211,122,研发中心,91,202,34263,1000,66,2021/6/11 9:24,11,9,24,8687,48805,8677,225424,33937,134,12,36,1,2,0.2965
39212,122,研发中心,108,259,11188,1000,105,2021/6/17 8:41,17,8,41,8696,48831,8695,225575,51388,87,11,111,2,2,0.0929
39213,122,研发中心,115,31,11237,1000,16,2021/5/6 7:28,6,7,28,8698,48773,8652,225291,6373,51,12,68,1,3,0.2639
39214,122,研发中心,67,372,14772,1000,105,2021/5/9 7:55,9,7,55,8675,48879,8695,225766,79131,45,18,111,2,1,0.5462
39215,122,研发中心,125,781,35674,1000,102,2021/5/21 7:33,21,7,33,8703,49018,8694,226416,173736,119,10,103,1,1,0.2503
39216,122,研发中心,91,895,26285,1000,90,2021/5/22 8:23,22,8,23,8687,49050,8688,226547,202322,134,7,127,1,2,0.2744
39217,122,研发中心,24,294,12674,1000,40,2021/6/28 7:25,28,7,25,8655,48847,8663,225634,61198,118,2,15,1,1,0.4419
39218,122,研发中心,18,1046,23128,1000,123,2021/6/5 8:28,5,8,28,8652,49109,8702,226781,238315,100,4,88,1,3,0.1635
39219,122,研发中心,18,657,38341,1000,13,2021/6/6 8:06,6,8,6,8652,48971,8649,226195,142690,100,9,117,1,4,0.0803
39220,122,研发中心,118,364,17761,1000,91,2021/5/25 7:13,25,7,13,8701,48874,8689,225738,77094,80,3,134,2,1,0.3077
39221,122,研发中心,26,757,17615,1000,13,2021/6/25 9:46,25,9,46,8656,49011,8649,226377,167530,54,16,117,1,2,0.3669
39222,122,研发中心,118,170,34653,1000,87,2021/5/2 6:27,2,6,27,8701,48798,8686,225402,26641,80,3,100,2,2,0.2659
39223,122,研发中心,36,747,26616,1000,13,2021/6/24 9:18,24,9,18,8662,49006,8649,226355,164754,66,14,117,2,2,0.5023
39224,122,研发中心,79,169,22273,1000,92,2021/5/20 7:37,20,7,37,8682,48797,8690,225397,26086,25,11,85,1,1,0.4948
39225,122,研发中心,125,292,14227,1000,123,2021/6/8 6:00,8,6,0,8703,48845,8702,225629,60674,119,14,88,1,2,0.3199
39226,122,研发中心,24,1000,14756,1000,16,2021/5/24 7:26,24,7,26,8655,49089,8652,226707,227394,118,7,68,1,2,0.25
39227,122,研发中心,125,604,28254,1000,102,2021/5/13 6:34,13,6,34,8703,48953,8694,226109,130582,119,13,103,1,11,0.3253
39228,122,研发中心,18,422,13375,1000,51,2021/6/28 6:50,28,6,50,8652,48898,8671,225844,90343,100,7,95,1,2,0.1134
39229,122,研发中心,39,1202,21267,1000,73,2021/5/18 8:28,18,8,28,8665,49145,8680,226925,268152,83,14,122,2,2,0.1534
39230,122,研发中心,44,985,21712,1000,34,2021/6/14 7:34,14,7,34,8667,49083,8661,226677,222907,15,2,46,1,2,0.6229
39231,122,研发中心,115,716,21111,1000,27,2021/5/11 6:36,11,6,36,8698,48993,8659,226289,156704,51,13,62,1,3,0.3181
39232,122,研发中心,18,536,23848,1000,87,2021/5/1 8:46,1,8,46,8652,48936,8686,225984,116054,100,12,100,2,3,0.1579
39233,122,研发中心,101,786,24217,1000,102,2021/6/1 7:20,1,7,20,8693,49021,8694,226433,175117,115,9,103,3,5,0.1444
39234,122,研发中心,125,1318,13752,1000,123,2021/5/24 7:33,24,7,33,8703,49185,8702,227116,301329,119,13,88,1,1,0.3044
39235,122,研发中心,129,410,14772,1000,102,2021/6/11 9:13,11,9,13,8704,48893,8694,225820,88373,107,9,103,2,1,0.1907
39236,122,研发中心,91,747,31362,1000,27,2021/5/5 8:03,5,8,3,8687,49006,8659,226358,164934,134,14,62,1,1,0.5183
39237,122,研发中心,78,785,16183,1000,73,2021/5/19 7:42,19,7,42,8681,49020,8680,226429,174566,59,2,122,1,1,0.4562
39238,122,研发中心,91,295,26234,1000,73,2021/6/1 6:30,1,6,30,8687,48848,8680,225636,61812,134,3,122,2,1,0.441
39239,122,研发中心,67,653,14356,1000,92,2021/5/21 7:11,21,7,11,8675,48970,8690,226187,142149,45,16,85,1,1,0.3933
39240,122,研发中心,23,643,18122,1000,15,2021/5/8 7:10,8,7,10,8654,48966,8651,226164,139715,119,3,112,1,1,0.421
39241,122,研发中心,79,317,25364,1000,73,2021/6/19 6:50,19,6,50,8682,48855,8680,225673,67371,25,7,122,1,1,0.5298
39242,122,研发中心,125,371,17722,1000,85,2021/5/17 8:25,17,8,25,8703,48878,8685,225757,78856,119,13,34,2,1,0.2928
39243,122,研发中心,81,748,36815,1000,25,2021/6/15 8:43,15,8,43,8684,49007,8657,226363,165369,37,8,42,2,1,0.3716
39244,122,研发中心,80,277,26831,1000,115,2021/6/6 7:53,6,7,53,8683,48840,8701,225598,56374,26,7,48,1,5,0.4929
39245,122,研发中心,108,202,17756,1000,129,2021/6/3 7:37,3,7,37,8696,48805,8706,225425,33981,87,12,28,2,1,0.0035
39246,122,研发中心,39,1074,25186,1000,95,2021/5/29 6:54,29,6,54,8665,49116,8692,226824,243329,83,9,88,1,2,0.0787
39247,122,研发中心,118,251,38647,1000,51,2021/6/16 6:18,16,6,18,8701,48826,8671,225546,48188,80,23,95,1,3,0.6084
